Unnamed: 0,id,text,is_retweet,is_deleted,device,favorites,retweets,datetime,is_flagged,date,sentiment
17793,4.15586339493802e+17,"""""""@Bayojay: “@realDonaldTrump: """"If everything seems under control, you're not going fast enough."""" -- Mario Andretti""""””""""""",False,False,Twitter for Android,127,138,2013-12-24T20:54:39Z,False,2013-12-24,-0.28194696083664916
17794,4.155862685974733e+17,"""""""@Bayojay: “@realDonaldTrump: """"The ones who are crazy enough to think that they can change the world, are the ones who do."""" -- Steve Jobs”""""""",False,False,Twitter for Android,121,129,2013-12-24T20:54:22Z,False,2013-12-24,-0.09494111686944962
17795,4.1558557376487424e+17,"Without passion you don't have energy, and without energy, you don't have anything!",False,False,Twitter for Android,356,455,2013-12-24T20:51:36Z,False,2013-12-24,-0.5130184218287468
17796,4.155846653583237e+17,"""""""@lotyworks: !!!“@realDonaldTrump: “Winners see problems as just another way to prove themselves.” – Think Like a Champion”  So true!""",False,False,Twitter for Android,119,103,2013-12-24T20:48:00Z,False,2013-12-24,0.0957639068365097
17797,4.155530260786832e+17,“Push yourself again and again. Don't give an inch until the final buzzer sounds.” - Larry Bird,False,False,Twitter Web Client,306,406,2013-12-24T18:42:16Z,False,2013-12-24,0.43452891334891297
17798,4.1554745364381696e+17,"I could fix existing Tappan Zee Bridge for peanuts. Unfortunately, Gov Cuomo will end up spending more than $10B on this project. $25 tolls?",False,False,Twitter Web Client,113,96,2013-12-24T18:20:08Z,False,2013-12-24,-0.45260389568284176
17799,4.15545490688598e+17,I'd like to wish all of my friends--and even my many enemies--a very Merry Christmas and Happy New Year.,False,False,Twitter Web Client,6403,3308,2013-12-24T18:12:20Z,False,2013-12-24,0.8136305899824949
17800,4.1553931527221664e+17,Entrepreneurs: Put everything you've got into what you're doing. Be totally focused--nothing should be haphazard.,False,False,Twitter Web Client,325,358,2013-12-24T17:47:47Z,False,2013-12-24,0.6580383777618406
17801,4.15537384659243e+17,"Entrepreneurs: Whatever happens, you're responsible. If it doesn't happen, you're responsible.",False,False,Twitter Web Client,340,432,2013-12-24T17:40:07Z,False,2013-12-24,0.06689498573541641
17802,4.1553712360994e+17,"Entrepreneurs: Apply your skills and talent, but above all, be tenacious. See yourself as victorious--which means never giving up.",False,False,Twitter Web Client,346,409,2013-12-24T17:39:05Z,False,2013-12-24,0.414052227512002
17803,4.1550936216190566e+17,"""""""@sneal50 The best thing you """"win"""" by winning USA /Universe is the opportunity to learn from @realDonaldTrump ..... """" Thank you.""",False,False,Twitter Web Client,30,20,2013-12-24T15:48:46Z,False,2013-12-24,0.8308830447494977
17804,4.155086127907758e+17,"""""""@Tudowz   I look up to my man @realDonaldTrump for he has become one of the greatest Entrepreneurs in this times history."""" Thx""",False,False,Twitter Web Client,27,19,2013-12-24T15:45:47Z,False,2013-12-24,0.3506273031234739
17805,4.155079240482939e+17,"""""""@sirtyro @realDonaldTrump How do you deal with anxiety?""""  I don't! I refuse to even think about it. Be positive.""",False,False,Twitter Web Client,132,84,2013-12-24T15:43:03Z,False,2013-12-24,-0.73644947540015
17806,4.155071058360608e+17,"""""""@MrsDFRizzo7 good thing about Trump..NOT a snob. A straight-arrow w/street sense. Appeals to the masses..a leader all can appreciate"""" Thx.""",False,False,Twitter Web Client,47,27,2013-12-24T15:39:48Z,False,2013-12-24,0.5934088435024023
17807,4.153648934378537e+17,"ALWAYS TRY TO LEARN FROM OTHER PEOPLES MISTAKES, NOT YOUR OWN - IT IS MUCH CHEAPER THAT WAY!",False,False,Twitter for Android,1111,1247,2013-12-24T06:14:42Z,False,2013-12-24,-0.14835596084594738
17808,4.153617115297874e+17,SOMETIMES YOUR BEST INVESTMENTS ARE THE ONES YOU DON'T MAKE!,False,False,Twitter for Android,402,415,2013-12-24T06:02:03Z,False,2013-12-24,0.2756480574607847
17809,4.153605786818396e+17,"Did you ever not do something that had you done it would have turned out to be a disaster. Never look back, just learn from your experience!",False,False,Twitter for Android,218,203,2013-12-24T05:57:33Z,False,2013-12-24,-0.813455019146204
17810,4.152277465459835e+17,Realize that being an entrepreneur is not a group effort. You're in charge--everything starts with you.,False,False,Twitter Web Client,364,401,2013-12-23T21:09:43Z,False,2013-12-23,0.292439207434654
17811,4.1522718005487206e+17,Entrepreneurs: Be ready for problems--you'll have them every day. Keep open to new ideas--that's where innovation begins.,False,False,Twitter Web Client,357,457,2013-12-23T21:07:28Z,False,2013-12-23,0.3250688202679155
17812,4.152188052377436e+17,@TSeay18 Find work that you love--you have to be passionate about it to succeed. Then focus and never give up!,False,False,Twitter Web Client,82,43,2013-12-23T20:34:12Z,False,2013-12-23,0.774255724158138
17813,4.1521426305816986e+17,""""""" @ZootmanTom   @realDonaldTrump love your words of wisdom.  Merry Christmas &amp, happy new year""""  Thanks.""",False,False,Twitter Web Client,26,14,2013-12-23T20:16:09Z,False,2013-12-23,0.8192884754389527
17814,4.152138314307543e+17,"""""""@BigBobLarsen  I don't always agree with you but I must say you do know how to inspire...""""  Thank you.""",False,False,Twitter Web Client,25,23,2013-12-23T20:14:26Z,False,2013-12-23,0.5743937995284796
17815,4.151905702527672e+17,"#3.  Look at the solution, not the problem. Learn to focus on what will give results.",False,False,Twitter Web Client,438,507,2013-12-23T18:42:00Z,False,2013-12-23,0.36044422164559364
17816,4.151904399399404e+17,"#2.  Keep your momentum. Without momentum, a lot of great ideas go nowhere.",False,False,Twitter Web Client,372,431,2013-12-23T18:41:29Z,False,2013-12-23,-0.4489351958036424
17817,4.151903009616855e+17,"#1. Keep the big picture in mind. There are always opportunities and possibilities, and thinking too small can negate a lot of them.",False,False,Twitter Web Client,426,587,2013-12-23T18:40:56Z,False,2013-12-23,0.9077936709509229
17818,4.1504786588789146e+17,"""""""@CitizenZeroLand: @realDonaldTrump Yo, bro, you rock! Fo real.""""  Very cool, thanks!""",False,False,Twitter for Android,49,36,2013-12-23T09:14:57Z,False,2013-12-23,0.5872110389173033
17819,4.1504760269952205e+17,"""""""@kuhteesmiff: I love Donald Trump. #apprenticeaddict .... @realDonaldTrump ❤️"""" Thank you, so nice!""",False,False,Twitter for Android,16,9,2013-12-23T09:13:54Z,False,2013-12-23,0.7178150694817307
17820,4.150472750656635e+17,"""""""@Ludlow_Matthew: First time in @TrumpTowerNY and in NYC, and was one place I'm glad I didn't miss! Beautiful building and a must see place!""",False,False,Twitter for Android,11,10,2013-12-23T09:12:36Z,False,2013-12-23,0.8607634885702278
17821,4.1495700574989926e+17,"Will be on Fox &amp, Friends tomorrow morning at 7.00 - hope you enjoy!",False,False,Twitter for Android,77,55,2013-12-23T03:13:54Z,False,2013-12-23,0.8314322188962251
17822,4.148963807681618e+17,"#HasJustineLandedYet- Justine, what the hell are you doing, are you crazy? Not nice or fair! I will support @AidForAfrica. Justine is FIRED!",False,False,Twitter for Android,545,485,2013-12-22T23:13:00Z,False,2013-12-22,-0.7720618632156403
17823,4.148723301802312e+17,@HerschelWalker  GREAT interview with Tim McCarver! Have a fantastic Christmas and New Year.,False,False,Twitter for Android,27,3,2013-12-22T21:37:26Z,False,2013-12-22,0.8841422302648425
17824,4.14847658181034e+17,The Herschel Walker interview on The Tim McCarver Show was  fantastic-much can be learned from watching. Congrats to Herschel and Tim!,False,False,Twitter for Android,37,25,2013-12-22T19:59:23Z,False,2013-12-22,0.817199563491158
17825,4.148430102840279e+17,"With the very dangerous carjacking epidemic going on, especially in New York and New Jersey, you would be lucky to have a gun for protection",False,False,Twitter for Android,205,206,2013-12-22T19:40:55Z,False,2013-12-22,-0.1772283874452114
17826,4.147385741905797e+17,I am going to Trump National Doral in Miami today to check out the brand new and just opened BLUE MONSTER and the spectacular driving range.,False,False,Twitter for Android,81,55,2013-12-22T12:45:56Z,False,2013-12-22,0.7004717616364362
17827,4.146693057214013e+17,"""""""@BobOBomo: “@HistoryInPics: Donald Trump and Mike Tyson http://t.co/yOAJQvtbvd”@realDonaldTrump""""""",False,False,Twitter for Android,261,163,2013-12-22T08:10:41Z,False,2013-12-22,-0.24760819971561443
17828,4.145558431712051e+17,"""""""@kelsey_2155: hey @realDonaldTrump you're my fav""""  Thanks.""",False,False,Twitter for Android,29,15,2013-12-22T00:39:49Z,False,2013-12-22,0.17576925456523873
17829,4.145545456087245e+17,"""""""@SavingNancy: .@realDonaldTrump we raised $60K+ in two months for Nancy and today she officially beat Leukemia ! WAY TO GO NANCY!""",False,False,Twitter for Android,76,51,2013-12-22T00:34:40Z,False,2013-12-22,-0.7084086276590825
17830,4.14553682098004e+17,"""""""@OneAndOnlyRiz: @realDonaldTrump @AlexSalmond Way to go Alex for releasing terrorists. How do you sleep at night?"""" To the sound of death!""",False,False,Twitter for Android,26,22,2013-12-22T00:31:14Z,False,2013-12-22,-0.43151775002479564
17831,4.145520105378365e+17,"""""""@manny_ottawa: @Alex_Norcia @realDonaldTrump seems like @AlexSalmond has a history of bad decision making. Maybe that's the point"""" TURBINES""",False,False,Twitter for Android,20,13,2013-12-22T00:24:35Z,False,2013-12-22,-0.43317030742764484
17832,4.145481189996832e+17,It was 25 years ago today that Pan Am flight 103 was downed by a terrorist killing 270 innocent people. @AlexSalmond released the terrorist!,False,False,Twitter for Android,98,143,2013-12-22T00:09:08Z,False,2013-12-22,-0.6634248197078705
17833,4.1432097609327e+17,"Remember, THE HARDER YOU WORK, THE LUCKIER YOU GET!",False,False,Twitter for Android,921,1220,2013-12-21T09:06:33Z,False,2013-12-21,0.39224208891391754
17834,4.1432048980987085e+17,"""""""@Sir_JamesM: Mr @realDonaldTrump I admire your determination so much, my best wishes to you and your family."""" Thank you.""",False,False,Twitter for Android,25,9,2013-12-21T09:04:37Z,False,2013-12-21,0.8390538096427922
17835,4.143200870056878e+17,"""""""@MasonChampion: I think I'm about to purchase Art of the Deal by @realDonaldTrump."""" Great!""",False,False,Twitter for Android,40,16,2013-12-21T09:03:01Z,False,2013-12-21,0.5506826750934122
17836,4.143199378939699e+17,"""""""@cyberpunksamuri: the best Christmas present I could ever ask for is having @realDonaldTrump re-tweet me once""""  Merry Christmas!""",False,False,Twitter for Android,52,17,2013-12-21T09:02:25Z,False,2013-12-21,0.8597819479182358
17837,4.143190336859218e+17,"""""""@DonDonS1383: @realDonaldTrump Did you hear they caught those animals who killed that lawyer in the mall parking lot? That is great news!""",False,False,Twitter for Android,28,24,2013-12-21T08:58:49Z,False,2013-12-21,-0.060118600726127736
17838,4.143179674561085e+17,"""""""@ImSoCelebrity: It just seems like a tweet from @realDonaldTrump will inspire the person to achieve great things. That's just my belief.WOW""",False,False,Twitter for Android,20,7,2013-12-21T08:54:35Z,False,2013-12-21,0.03360645473003365
17839,4.143174974130217e+17,"""""""@iSmoke_POTter: @realDonaldTrump is a genius when's it comes to business""""  Thank you!""",False,False,Twitter for Android,33,24,2013-12-21T08:52:43Z,False,2013-12-21,0.4692114368081093
17840,4.143172796154144e+17,"""""""@tschumann8: I hate everything that @realDonaldTrump says/does for the most part, but he's a Great businessman so I respect that.""""  O.K.!""",False,False,Twitter for Android,19,11,2013-12-21T08:51:51Z,False,2013-12-21,0.13015486299991585
17841,4.143151241499812e+17,"""""""@Phyneguy2013: I have always been a strong follower of your teachings. I don't know why u have started being so negative.""""  I haven't!""",False,False,Twitter for Android,13,11,2013-12-21T08:43:17Z,False,2013-12-21,-0.3247257694602014
17842,4.143139230439506e+17,"""""""@theehayleymarie: Few things in life are as wonderful as my @realDonaldTrump mattress. It's like laying on a cloud. #heavenly"""" By Serta!""",False,False,Twitter for Android,62,27,2013-12-21T08:38:31Z,False,2013-12-21,0.5776125453412531
17843,4.142376986529056e+17,"""""""@cynstweet: @realDonaldTrump Wrapping the @realDonaldTrump collection shirts &amp, ties I bought at #Macys. Gorgeous Christmas gifts!"""" Great!""",False,False,Twitter for Android,14,14,2013-12-21T03:35:38Z,False,2013-12-21,0.8882442810572686
17844,4.142264355918971e+17,"""""""@_Jcourtney95: Can't stop watching interviews and documentaries of @realDonaldTrump the man is a legend""""  Thank you, so nice!""",False,False,Twitter for Android,25,18,2013-12-21T02:50:52Z,False,2013-12-21,0.6420489680021999
17845,4.1421606231055565e+17,"Fernando, thank you for the GREAT review of The Blue Monster in South Florida Golf-especially top 10 in the WORLD. I love @SOFLAGOLF!",False,False,Twitter for Android,19,18,2013-12-21T02:09:39Z,False,2013-12-21,0.8975515491329131
17846,4.141279209619579e+17,I had a lot of fun answering your questions in the latest round of #AskTheDonald. See if your question made it- http://t.co/sBlOY0JxmJ,False,False,Twitter Web Client,31,33,2013-12-20T20:19:25Z,False,2013-12-20,0.330749299377203
17847,4.14116608865366e+17,"If you don't believe in yourself, no one else will.",False,False,Twitter Web Client,3473,2684,2013-12-20T19:34:28Z,False,2013-12-20,-0.08812243491411231
17848,4.141131038742364e+17,"Personally, I think Douglas Durst's brother got screwed by Douglas--no wonder he's angry.",False,False,Twitter Web Client,1336,1432,2013-12-20T19:20:32Z,False,2013-12-20,-0.03920064866542827
17849,4.14107712893354e+17,.@AGSchneiderman Why is Douglas Durst allowed to use the Freedom Tower to get out of a lease with Conde Nast?,False,False,Twitter Web Client,37,16,2013-12-20T18:59:07Z,False,2013-12-20,-0.45870104059577
17850,4.1410441027742106e+17,".@Richard_Meier, a highly overrated architect, has had many problems with buildings he has designed.",False,False,Twitter Web Client,26,19,2013-12-20T18:45:59Z,False,2013-12-20,-0.6336743948049846
17851,4.14101861747028e+17,Secret Service members on break from Obama’s $4M vacation are more than welcomed to relax at Hawaii’s top hotel @TrumpWaikiki.,False,False,Twitter Web Client,228,192,2013-12-20T18:35:52Z,False,2013-12-20,0.6048816591501236
17852,4.141002175169413e+17,Lightweight @AGSchneiderman is pushing for the Moreland Commission to be disbanded immediately--because he is being looked at!,False,False,Twitter Web Client,15,12,2013-12-20T18:29:20Z,False,2013-12-20,0.3969832584261892
17853,4.140974107264328e+17,"Guess what, folks--the ObamaCare website just went down again. What a disaster.",False,False,Twitter Web Client,342,323,2013-12-20T18:18:10Z,False,2013-12-20,-0.9000113658839838
17854,4.1409563331463584e+17,If you can’t adapt to new situations then you will never be successful. Every change is a new opportunity to use your talent.,False,False,Twitter Web Client,473,672,2013-12-20T18:11:07Z,False,2013-12-20,0.39397602155804656
17855,4.140929900600525e+17,“Every strike brings me closer to the next home run.” - Babe Ruth,False,False,Twitter Web Client,312,375,2013-12-20T18:00:36Z,False,2013-12-20,0.7959736259654162
17856,2.992772335567012e+17,@markrucci @e_hig  Great going Mark.,False,False,Twitter Web Client,8,5,2013-02-06T22:03:47Z,False,2013-02-06,0.820424116682261
17857,4.14071960256e+17,It’s Friday. How many people have been forced off their plans and lost their doctors today because of ObamaCare?,False,False,Twitter Web Client,107,99,2013-12-20T16:37:03Z,False,2013-12-20,-0.008982613682746887
17858,4.140628593419264e+17,"Trump National Hudson Valley's 7,693 yd, par 72 course features one of the country's great golf courses. http://t.co/Fz5o9BGngZ",False,False,Twitter Web Client,20,17,2013-12-20T16:00:53Z,False,2013-12-20,0.7705647149123249
17859,4.140555720700846e+17,"Packed with holiday celebrations, members &amp, staff are enjoying the first Christmas season at @Trump_Charlotte http://t.co/7sLx4k35Z1",False,False,Twitter Web Client,25,15,2013-12-20T15:31:55Z,False,2013-12-20,0.6569552146829662
17860,4.1405296710110816e+17,"Rated Toronto's #1 hotel, @TrumpTO has 261 guest rooms &amp, suites furnished in elegant, cosmopolitan style.  http://t.co/fogCH2mx2c",False,False,Twitter Web Client,30,18,2013-12-20T15:21:34Z,False,2013-12-20,0.9211501963436606
17861,4.1314824778888e+17,"""""""@surferev: @realDonaldTrump @TrumpGolfDC new course layout is unbelievable. 7800 yds long enough for the PGA or what??"""" Thank you!""",False,False,Twitter for Android,22,16,2013-12-18T03:26:32Z,False,2013-12-18,0.1162317208945749
17862,4.1399209640905926e+17,"White House relaxes penalty for canceled health policies, a major blow  to the sustainability (and concept) of ObamaCare! They are desperate",False,False,Twitter for Android,126,151,2013-12-20T11:19:42Z,False,2013-12-20,-0.5058709494769575
17863,4.139144562013757e+17,"If you fail once, twice, three times, it doesn't matter. Learn from your mistakes and push forward to VICTORY-the sweetest feeling there is!",False,False,Twitter for Android,694,1019,2013-12-20T06:11:11Z,False,2013-12-20,0.7649214556440711
17864,4.137882307989586e+17,“Build up your weaknesses until they become your strong points.” - Knute Rockne,False,False,Twitter Web Client,295,379,2013-12-19T21:49:36Z,False,2013-12-19,0.5560130681842566
17865,4.137872180548936e+17,ObamaCare Horror Story: “Navigators Tell Applicants To Lie Like Administration” http://t.co/o3cUA4gYzR @JamesOKeefeIII strikes again!,False,False,Twitter Web Client,64,140,2013-12-19T21:45:35Z,False,2013-12-19,-0.1181352511048318
17866,4.137824790492078e+17,Can’t fool Americans. 57% of uninsured hate ObamaCare http://t.co/U1Du47apAs Reality is less will be insured b/c of this monstrosity.,False,False,Twitter Web Client,92,112,2013-12-19T21:26:45Z,False,2013-12-19,-0.8102060388773681
17867,4.1377691356850586e+17,Young Entrepreneurs – the Holiday season is here but that is no excuse not to stay on top of your business prospects. Focus!,False,False,Twitter Web Client,301,413,2013-12-19T21:04:38Z,False,2013-12-19,0.18269168585538864
17868,4.1377511564654176e+17,A really nice article about the Blue Monster from “The Street.” http://t.co/Cv5n5PFDIj,False,False,Twitter Web Client,18,18,2013-12-19T20:57:29Z,False,2013-12-19,0.6721213185228405
17869,4.1377157913523e+17,Every day Pastor Saeed is imprisoned by Iran is an indictment on Obama’s ‘diplomacy.’ #SaveSaeed,False,False,Twitter Web Client,130,170,2013-12-19T20:43:26Z,False,2013-12-19,-0.3928123712539673
17870,4.1376261824383386e+17,"Pres. Obama is about to embark on a 17 day vacation in his ‘native’ Hawaii, putting Secret Service away from families on Christmas. Aloha!",False,False,Twitter Web Client,1866,2083,2013-12-19T20:07:50Z,False,2013-12-19,0.21971044689416863
17871,4.13757137190273e+17,"No cuts to welfare, no cuts to food stamps &amp, NOT A SINGLE CUT TO OBAMACARE, yet the new budget cuts military benefits. Sad!",False,False,Twitter Web Client,729,1378,2013-12-19T19:46:03Z,False,2013-12-19,-0.5105911307036878
17872,4.137078073312092e+17,#TBT Taking piano lessons from my friend Elton John. http://t.co/gdyk6Eylai,False,False,Instagram,101,57,2013-12-19T16:30:02Z,False,2013-12-19,0.27430229261517525
17873,4.1368596804707526e+17,"I am so honored by all the great NY State Repubs who came to my office, called &amp, wrote for me to run for Governor. If I do, I will win.",False,False,Twitter Web Client,224,158,2013-12-19T15:03:15Z,False,2013-12-19,0.9334791835863141
17874,4.1368045098959264e+17,New York Republican leader @EdwardFCox is pushing my friend @RobAstorino into political suicide. Results won’t be pleasant!,False,False,Twitter Web Client,18,21,2013-12-19T14:41:19Z,False,2013-12-19,-0.6047813734039665
17875,4.136741405879173e+17,"Enough about my ties etc. @Macys, but they are doing really big numbers - people love them (and @Macys loves Trump)!",False,False,Twitter Web Client,35,18,2013-12-19T14:16:15Z,False,2013-12-19,0.2114094467833636
17876,4.1366657134599776e+17,"""""""@briansaheed: @realDonaldTrump Governor Cuomo won't get any real challenge unless it's Mr. Trump.."""" True!""",False,False,Twitter for Android,19,16,2013-12-19T13:46:10Z,False,2013-12-19,-0.4089399240911008
17877,4.1366581566663066e+17,"""""""@moonorion: You very honorably tried to help #freepastorsaeed when Obama abandoned another Christian. Stand up against #AETV w us now!""""""",False,False,Twitter for Android,83,61,2013-12-19T13:43:10Z,False,2013-12-19,-0.3804597482085228
17878,4.136653114358088e+17,"""""""@JUrciuoli19: @realDonaldTrump 2014 is a big year for Apprentice too! 10 years ago this January it started!"""" So true, amazing!""",False,False,Twitter for Android,20,5,2013-12-19T13:41:10Z,False,2013-12-19,0.8787862006574867
17879,4.136640398528512e+17,"""""""@STHRNWAYS: If more people thought like @realDonaldTrump the world would be a better place. #TrumpForPresident2016""""  Thanks!""",False,False,Twitter for Android,44,21,2013-12-19T13:36:07Z,False,2013-12-19,-0.0039221420884132385
17880,4.136637993179218e+17,"""""""@Lowery01: Hey @realDonaldTrump where can I buy your shirts and ties in the uk please? 😳""""  Go to Macy's online.""",False,False,Twitter for Android,11,4,2013-12-19T13:35:09Z,False,2013-12-19,-0.47247643396258376
17881,4.1366303288016896e+17,"""""""@Katdhairstudio: @realDonaldTrump @josh_hlbrk Trump is addicting""""  I'm sure you are also!""",False,False,Twitter for Android,53,14,2013-12-19T13:32:07Z,False,2013-12-19,0.4476049188524487
17882,4.136628490270269e+17,"""""""@Jack_Whiteman: @realDonaldTrump All I want for Christmas is more of your ties, great quality!""""  Thanks!""",False,False,Twitter for Android,34,11,2013-12-19T13:31:23Z,False,2013-12-19,0.788728260435164
17883,4.136617000687452e+17,"""""""@TheChrisRooney: @realDonaldTrump my bro lives at your Charlotte property and said the club is fantastic!"""" Great, thanks!""",False,False,Twitter for Android,10,5,2013-12-19T13:26:49Z,False,2013-12-19,0.7405050564557312
17884,4.136612651236188e+17,"""""""@josh_hlbrk: @realDonaldTrump If you keep tweeting Macy's advertisements, I will unfollow you.""""  No you won't, you're stuck.""",False,False,Twitter for Android,60,34,2013-12-19T13:25:05Z,False,2013-12-19,-0.5614668317139151
17885,4.136603294456996e+17,"I like Rob Astorino. He's a friend and really good guy. Sadly, he has ZERO chance of beating Cuomo and the 2 to 1 Dems for governor!",False,False,Twitter for Android,16,24,2013-12-19T13:21:22Z,False,2013-12-19,0.48104179976508044
17886,4.136574308712653e+17,"""""""@mariadomenique9: @realDonaldTrump my brother wears your ties to work everyday. He loves them. He's also a huge fan of yours!"""" Say hello!""",False,False,Twitter for Android,12,9,2013-12-19T13:09:51Z,False,2013-12-19,0.7426507966592908
17887,4.136568546577696e+17,"""""""@paulmilton28:👍 Mr Trump. I bought one of your ties when I was in Manhattan. Who is carrying your line here in Toronto?"""" Macy's online.""",False,False,Twitter for Android,8,5,2013-12-19T13:07:34Z,False,2013-12-19,-0.34899093210697185
17888,4.1365201631840666e+17,"Go to Macy's today and buy Trump ties, shirts, suits and cufflinks as a Christmas or holiday present.Great style, great price! ONLY THE BEST",False,False,Twitter for Android,155,140,2013-12-19T12:48:20Z,False,2013-12-19,0.7579879328841341
17889,4.136309767709984e+17,"The coolest story is that John Beale, the man who headed up CLIMATE CHANGE for the government, is a proven con man and total phoney.ARRESTED",False,False,Twitter for Android,205,226,2013-12-19T11:24:44Z,False,2013-12-19,-0.565536443144083
17890,4.134801444527432e+17,"The more time you spend feeling sorry for yourself, the more time you waste after a setback. Move on and quickly embrace the next challenge!",False,False,Twitter for Android,659,910,2013-12-19T01:25:23Z,False,2013-12-19,0.6677846573293209
17891,4.1340474143606784e+17,I just left the Trump Tower atrium--it is packed with great people. #1 tourist attraction in NYC-- Fun!  #TrumpTower,False,False,Twitter Web Client,96,41,2013-12-18T20:25:45Z,False,2013-12-18,0.808753283228725
17892,4.133525022395597e+17,"For all of those that think life is easy &amp, don’t want to work, remember: HOPE IS THE POOR MAN’S BREAD.",False,False,Twitter Web Client,685,724,2013-12-18T16:58:10Z,False,2013-12-18,-0.5864526275545361
17893,4.133336809756631e+17,Alternatives are important but first Repubs must repeal ObamaCare. It's an unsustainable monstrosity that's destroying our healthcare.,False,False,Twitter Web Client,114,124,2013-12-18T15:43:23Z,False,2013-12-18,-0.6819454790093006
17894,4.1333239064417485e+17,"The Trump Signature Collection is the best menswear design for young entrepreneurs. Great style &amp, design exclusively available @Macys.",False,False,Twitter Web Client,47,45,2013-12-18T15:38:15Z,False,2013-12-18,0.9175277929170991
17895,4.1331351375958426e+17,"“If you want the best, you’d better be the best – in all aspects of business.” – Think Like a Billionaire",False,False,Twitter Web Client,352,464,2013-12-18T14:23:15Z,False,2013-12-18,0.40873269364237763
17896,4.13311031444652e+17,"“You can attack, defend, counterattack, sell or ignore. ”-Roger Ailes to Pres. Reagan during prep for 2nd Mondale debate/ '84 election",False,False,Twitter Web Client,62,71,2013-12-18T14:13:23Z,False,2013-12-18,0.31804190948605515
17897,4.1321106626997446e+17,"I have never met a successful person that was a quitter. Successful people never, ever, give up!",False,False,Twitter for Android,1457,1933,2013-12-18T07:36:09Z,False,2013-12-18,0.1286665257066486
17898,4.131496443956512e+17,"@regis  Regis, you are the GREATEST!",False,False,Twitter for Android,172,62,2013-12-18T03:32:05Z,False,2013-12-18,0.945037333294749
17899,4.13148462302376e+17,"""""""@NinjaDomoEsq: @realDonaldTrump should have at least been nominated for an Oscar in Home Alone 2.""""  I agree!""",False,False,Twitter for Android,62,48,2013-12-18T03:27:24Z,False,2013-12-18,-0.2967189960181714
17900,4.1314749682353766e+17,"""""""@twinmama85: I love the faux confidence gives people on Twitter...your haters would never say these things to your face.""""Not haters,losers!""",False,False,Twitter for Android,105,66,2013-12-18T03:23:33Z,False,2013-12-18,-0.4105241559445859
17901,4.1307170311202816e+17,"FRACK NOW &amp, FRACK FAST!!! American prosperity depends on it. Our economic renaissance is here.",False,False,Twitter Web Client,143,210,2013-12-17T22:22:23Z,False,2013-12-17,0.4698758162558079
17902,4.130665142714532e+17,Benghazi is now a full blown training center for jihadists http://t.co/2511unQf1I Congratulations to the Obama administration.,False,False,Twitter Web Client,238,322,2013-12-17T22:01:46Z,False,2013-12-17,-0.01181335747241985
17903,4.1305683098667424e+17,"""@GolfweekMag's """"Best @GolfweekPhotos of 2013"""":  Donald Trump at @TrumpDoral http://t.co/P7UtsNR8B5""",False,False,Twitter Web Client,4,5,2013-12-17T21:23:17Z,False,2013-12-17,0.6511791944503784
17904,4.130557608100128e+17,ObamaCare Story of the Day: “Florida Cancer Patient Loses Insurance During Treatment B/C of ObamaCare” http://t.co/zNGTuhJat6,False,False,Twitter Web Client,69,200,2013-12-17T21:19:02Z,False,2013-12-17,-0.3992283865809442
17905,4.13055107127722e+17,2013 is the worst year ever for Hollywood. Garbage released after garbage. What is going on in these studios?!,False,False,Twitter Web Client,458,362,2013-12-17T21:16:26Z,False,2013-12-17,-0.9743832286330872
17906,4.130487292732457e+17,“Big jobs usually go to the men who prove their ability to outgrow small ones.” - Theodore Roosevelt,False,False,Twitter Web Client,305,396,2013-12-17T20:51:05Z,False,2013-12-17,0.39629927277565
17907,4.130354340677591e+17,"Unsustainable. With our $17T debt &amp, $90T in unfunded liabilities, government “blatantly” wasted $30B this year http://t.co/6jdLoAGQnI",False,False,Twitter Web Client,56,74,2013-12-17T19:58:15Z,False,2013-12-17,-0.9359260421479123
17908,4.1302782042873856e+17,"@TrumpScotland’s beautiful MacLeod House &amp, Lodge offers luxurious accommodations &amp, dining w/ sea views  http://t.co/aedSjDGXfr",False,False,Twitter Web Client,1,4,2013-12-17T19:28:00Z,False,2013-12-17,0.7507229952607306
17909,4.130189290285344e+17,"When @crowleyCNN defended Obama on Benghazi in the presidential debate, she was defending a complete lie http://t.co/K7nw9pKCjA",False,False,Twitter Web Client,65,76,2013-12-17T18:52:40Z,False,2013-12-17,-0.3944771029055121
17910,4.130105844062126e+17,Congrats to Pres.Obama on having 3 of @washingtonpost's “biggest Pinocchios of the year” http://t.co/K7nw9pKCjA  Great accomplishment!,False,False,Twitter Web Client,141,196,2013-12-17T18:19:31Z,False,2013-12-17,0.8925498086027797
17911,4.1300832133173664e+17,"No better place to celebrate New Year’s Eve than @TrumpSoHo, the most elite hotel in downtown NYC http://t.co/bO8iSIJfee",False,False,Twitter Web Client,32,28,2013-12-17T18:10:31Z,False,2013-12-17,-0.3447805941104891
17912,4.12985571917566e+17,Prime Minister @David_Cameron is very foolish in giving @AlexSalmond so much money to build wind turbines which r destroying Scotland.,False,False,Twitter Web Client,30,45,2013-12-17T16:40:07Z,False,2013-12-17,-0.864265891723335
17913,4.1296640035796576e+17,"Under President Obama, do you think America will become a THIRD WORLD COUNTRY?",False,False,Twitter Web Client,255,271,2013-12-17T15:23:57Z,False,2013-12-17,-0.15140220522880565
